;index;ANS;REG_RES_18;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
10;10;1968;84;96424.0;95148.0;95936.0;99404.0;99144.0;95680.0;94884.0;94608.0;94792.0;93376.0;92788.0;92192.0;90748.0;92880.0;90208.0;92536.0;92264.0;96832.0;96768.0;98488.0;100384.0;96404.0;78256.0;76708.0;76288.0;72064.0;68684.0;62172.0;70976.0;70000.0;71064.0;71832.0;71928.0;74820.0;75592.0;76948.0;79556.0;81064.0;78364.0;78036.0;78792.0;78048.0;76980.0;75620.0;75480.0;76284.0;79208.0;78036.0;54760.0;41700.0;38152.0;35360.0;38492.0;65948.0;66680.0;66492.0;62092.0;64412.0;63300.0;63808.0;60648.0;60184.0;59716.0;58848.0;57460.0;58412.0;56476.0;53188.0;50072.0;46964.0;44880.0;41972.0;37176.0;35164.0;33812.0;30508.0;29264.0;25952.0;24776.0;23344.0;20380.0;18304.0;15996.0;13980.0;11736.0;10076.0;8352.0;6852.0;5012.0;4248.0;3236.0;2336.0;1704.0;1356.0;916.0;412.0;324.0;288.0;512.0;316856.0;251588.0;104892.0;292220.0;464288.0;959108.0;543232.0;2788536.0;364476.0;808292.0;245988.0;933340.0;3368624.0;2352096.0;38196.0;365884.0;27016.0;543232.0;2394296.0;1713448.0;3262736.0;401364.0;215672.0;127500.0;6388.0;5197332.0;152168.0;79508.0;111964.0;38900.0;31412.0;1856.0;87244.0;5828.0;6868.0;1252.0;2644036.0;3076684.0;2800960.0;2919760.0;;;;;;;;;;;;;;;;;;;;;;;Auvergne-Rhône-Alpes
11;11;1968;93;48368.0;49224.0;50124.0;51544.0;51264.0;49808.0;50372.0;49628.0;50400.0;49840.0;49684.0;48292.0;47840.0;48632.0;48248.0;48692.0;48832.0;50536.0;51192.0;51516.0;53212.0;51060.0;42856.0;42804.0;43824.0;41532.0;39300.0;36576.0;38832.0;39168.0;38152.0;39744.0;41284.0;42632.0;42996.0;44844.0;45492.0;46776.0;44620.0;44460.0;44916.0;45020.0;45912.0;44680.0;45080.0;44240.0;47524.0;49660.0;36180.0;28252.0;25736.0;25096.0;28792.0;41688.0;42136.0;41292.0;40064.0;40536.0;38768.0;40788.0;38536.0;38668.0;37452.0;36644.0;35900.0;36580.0;35896.0;34388.0;31920.0;30540.0;29068.0;27652.0;24480.0;23644.0;22488.0;20780.0;19108.0;17316.0;16164.0;15164.0;13348.0;11516.0;10360.0;9236.0;8000.0;6500.0;5480.0;4412.0;3440.0;2720.0;2140.0;1560.0;1312.0;872.0;564.0;480.0;252.0;196.0;220.0;78888.0;156336.0;73504.0;153928.0;328452.0;455592.0;348864.0;1709992.0;116144.0;243256.0;166644.0;665560.0;2113952.0;1191604.0;58632.0;209528.0;14468.0;348864.0;1482460.0;915256.0;1937612.0;218904.0;144992.0;88792.0;8636.0;2807792.0;224424.0;63568.0;87972.0;5972.0;25924.0;1788.0;62740.0;6156.0;9500.0;1084.0;1615832.0;1689724.0;1603088.0;1702468.0;;;;;;;;;;;;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
12;12;1968;94;2520.0;2860.0;3160.0;3820.0;3180.0;2760.0;2900.0;2620.0;3120.0;2900.0;3020.0;2640.0;3000.0;3260.0;3080.0;3140.0;2920.0;3120.0;2860.0;2980.0;2940.0;2520.0;2040.0;2480.0;2620.0;2720.0;2500.0;2800.0;3020.0;2720.0;3060.0;2620.0;2900.0;3360.0;3020.0;2720.0;2660.0;3380.0;2740.0;3220.0;2520.0;2960.0;2700.0;2500.0;2440.0;2680.0;2820.0;2580.0;2240.0;1620.0;1960.0;1720.0;1700.0;2560.0;2880.0;3220.0;3040.0;2540.0;2440.0;2180.0;2760.0;2140.0;2740.0;2620.0;2280.0;2380.0;2340.0;2100.0;2260.0;2260.0;1760.0;1980.0;1400.0;1860.0;1480.0;1260.0;1420.0;1000.0;1280.0;900.0;920.0;880.0;740.0;1000.0;580.0;440.0;420.0;440.0;300.0;120.0;120.0;140.0;100.0;100.0;20.0;;;20.0;20.0;8720.0;8980.0;2700.0;5600.0;14820.0;22340.0;19920.0;126700.0;15740.0;4140.0;11380.0;30800.0;147720.0;62060.0;1320.0;11660.0;780.0;19920.0;114040.0;54080.0;141660.0;4220.0;7220.0;2600.0;80.0;186860.0;5160.0;1560.0;6660.0;940.0;2520.0;20.0;560.0;5060.0;340.0;20.0;91260.0;118520.0;104120.0;105660.0;;;;;;;;;;;;;;;;;;;;;;;Corse
13;0;1982;11;149096.0;145980.0;140012.0;133884.0;135392.0;129652.0;131176.0;137316.0;145052.0;150716.0;152244.0;147332.0;139844.0;139420.0;140892.0;142440.0;143888.0;148060.0;152280.0;153172.0;159684.0;167336.0;172072.0;173728.0;174432.0;175464.0;175892.0;175156.0;174640.0;177660.0;175100.0;183248.0;186444.0;188120.0;190124.0;180260.0;143400.0;138924.0;136604.0;128724.0;117200.0;117376.0;126228.0;119908.0;122104.0;123584.0;121068.0;124132.0;123764.0;127516.0;126496.0;126160.0;120100.0;115868.0;116496.0;112772.0;111032.0;106040.0;100628.0;98452.0;98552.0;95536.0;68208.0;52028.0;47668.0;42508.0;42724.0;68692.0;66924.0;67464.0;63144.0;62264.0;62552.0;61204.0;58268.0;54948.0;52804.0;50412.0;47328.0;45532.0;41992.0;36484.0;32208.0;27888.0;24544.0;21624.0;17776.0;15044.0;12800.0;9728.0;8104.0;5992.0;5052.0;3712.0;2564.0;1552.0;1112.0;728.0;540.0;18148.0;300860.0;725796.0;998116.0;1605692.0;1233100.0;1110924.0;4078428.0;29728.0;1091112.0;300088.0;3140928.0;5509208.0;4561856.0;371316.0;844128.0;39256.0;1110924.0;3143584.0;2847476.0;4435124.0;1042412.0;806628.0;939424.0;122236.0;8392928.0;338192.0;85704.0;65088.0;337400.0;117200.0;103256.0;295948.0;123872.0;70420.0;18820.0;4617784.0;5453280.0;4885588.0;5185476.0;460.0;292.0;136.0;56.0;48.0;28.0;16.0;4.0;24.0;8.0;;4.0;;;;;;;;;;;Île-de-France
14;1;1982;24;30948.0;31400.0;29492.0;29168.0;30340.0;29132.0;30812.0;33216.0;35480.0;36776.0;37596.0;36944.0;35952.0;35604.0;35912.0;36568.0;35564.0;36224.0;36152.0;33652.0;34216.0;33216.0;32564.0;32096.0;32404.0;33604.0;33108.0;33272.0;33556.0;35320.0;35088.0;35956.0;36232.0;36288.0;36716.0;34920.0;27240.0;25660.0;25312.0;23064.0;21384.0;20804.0;24556.0;23516.0;24456.0;24364.0;24812.0;25080.0;25232.0;25516.0;25296.0;26280.0;25664.0;24748.0;24740.0;25604.0;24528.0;24332.0;24196.0;24688.0;26716.0;26404.0;18264.0;13828.0;12836.0;11956.0;12332.0;21532.0;22280.0;22608.0;20316.0;20308.0;19904.0;19476.0;18100.0;17224.0;16560.0;15500.0;14064.0;13488.0;12544.0;10876.0;9760.0;7996.0;7296.0;6404.0;4856.0;4264.0;3736.0;2800.0;2388.0;1772.0;1440.0;1124.0;824.0;488.0;428.0;228.0;224.0;78756.0;78684.0;60432.0;150216.0;251140.0;374128.0;360356.0;906288.0;97892.0;260428.0;80120.0;488264.0;1333296.0;926704.0;78440.0;157940.0;10900.0;360356.0;725660.0;627508.0;1146780.0;268624.0;120788.0;96300.0;7620.0;2116180.0;29580.0;7580.0;2608.0;46552.0;7852.0;3020.0;11692.0;17424.0;3080.0;6812.0;1111136.0;1148864.0;1110028.0;1149972.0;116.0;92.0;44.0;16.0;12.0;8.0;;4.0;;;4.0;;;;;;;;;;;;Centre-Val de Loire
15;2;1982;27;37840.0;38684.0;36564.0;35192.0;36052.0;36428.0;36856.0;40004.0;41940.0;44160.0;44256.0;43936.0;43784.0;43760.0;42496.0;43460.0;44412.0;45228.0;43456.0;41212.0;40784.0;40348.0;39516.0;39296.0;38664.0;39636.0;39600.0;40032.0;39704.0;39948.0;40708.0;41596.0;42320.0;42704.0;42352.0;41012.0;31464.0;29676.0;28760.0;28108.0;25588.0;25224.0;28940.0;28212.0;28416.0;28496.0;28240.0;29676.0;29788.0;30196.0;30940.0;31172.0;30256.0;30044.0;30312.0;30800.0;30152.0;29560.0;29852.0;29792.0;30512.0;30396.0;21540.0;16604.0;15204.0;13292.0;14076.0;25136.0;25156.0;24668.0;22420.0;22552.0;22100.0;21308.0;19856.0;19628.0;18576.0;17556.0;16432.0;15212.0;14160.0;12468.0;10736.0;9336.0;8324.0;7244.0;5400.0;4768.0;4220.0;3324.0;2348.0;2116.0;1392.0;1152.0;784.0;544.0;356.0;204.0;144.0;91936.0;90288.0;61996.0;175000.0;268424.0;436756.0;397940.0;1150764.0;105076.0;333452.0;80132.0;526156.0;1628288.0;1044816.0;98164.0;195996.0;13240.0;397940.0;922948.0;763336.0;1320380.0;323872.0;145128.0;120388.0;5044.0;2452368.0;51316.0;9432.0;16420.0;43596.0;15636.0;1768.0;28484.0;30348.0;5400.0;13292.0;1283988.0;1389116.0;1312664.0;1360440.0;100.0;68.0;44.0;8.0;20.0;8.0;4.0;;;4.0;;;;;;;;;;;;;Bourgogne-Franche-Comté
16;3;1982;28;47324.0;46792.0;45328.0;43132.0;43620.0;42848.0;44380.0;47580.0;50592.0;52452.0;52916.0;51672.0;50216.0;50700.0;50376.0;51976.0;51828.0;52540.0;51444.0;48940.0;49036.0;47920.0;48656.0;46504.0;47040.0;47592.0;48576.0;47576.0;46640.0;47728.0;47564.0;47748.0;50068.0;48464.0;48084.0;47296.0;35052.0;32620.0;32264.0;29348.0;27712.0;27052.0;31700.0;31344.0;31948.0;32480.0;32600.0;34420.0;33272.0;34604.0;34332.0;34624.0;32872.0;33116.0;32696.0;32636.0;32872.0;32180.0;31164.0;30724.0;32264.0;32640.0;23224.0;17444.0;16160.0;14732.0;14472.0;24364.0;24804.0;24264.0;22364.0;22592.0;21592.0;20712.0;19692.0;18148.0;17280.0;16376.0;15112.0;14128.0;12392.0;10888.0;9364.0;8444.0;7204.0;6224.0;4780.0;3960.0;3452.0;2636.0;2208.0;1672.0;1396.0;860.0;652.0;464.0;288.0;196.0;92.0;118432.0;100448.0;71464.0;195280.0;317292.0;507120.0;387140.0;1309368.0;138340.0;338908.0;100244.0;626900.0;1802152.0;1204392.0;129404.0;223400.0;16076.0;387140.0;1046132.0;901912.0;1489300.0;347080.0;140392.0;127860.0;3980.0;2902928.0;25464.0;3120.0;3408.0;16744.0;7996.0;7248.0;15808.0;10868.0;2980.0;6000.0;1420348.0;1586196.0;1469504.0;1537040.0;120.0;48.0;28.0;8.0;4.0;4.0;4.0;4.0;;4.0;4.0;;;;;;;;;;;;Normandie
17;4;1982;32;95620.0;94104.0;89660.0;85724.0;87220.0;84456.0;89276.0;95456.0;99716.0;102860.0;103028.0;100260.0;97668.0;96604.0;98244.0;97852.0;100556.0;100820.0;99504.0;95216.0;95016.0;93236.0;91704.0;89548.0;89812.0;88372.0;89648.0;89620.0;89440.0;89772.0;90768.0;91856.0;92488.0;90448.0;90048.0;90376.0;64488.0;59716.0;56896.0;52916.0;42564.0;50660.0;59112.0;58820.0;59484.0;59276.0;59828.0;62248.0;61228.0;64364.0;66904.0;67648.0;62684.0;62304.0;62612.0;60592.0;61644.0;60200.0;58476.0;58292.0;61000.0;61804.0;41336.0;27256.0;23696.0;22216.0;23448.0;43908.0;43928.0;44300.0;40028.0;39528.0;38252.0;36820.0;35064.0;33356.0;30840.0;29520.0;26816.0;25552.0;22532.0;20528.0;17244.0;15028.0;12864.0;10548.0;8848.0;7236.0;5996.0;4512.0;3492.0;2812.0;2028.0;1424.0;988.0;584.0;440.0;228.0;128.0;94500.0;154244.0;132872.0;358576.0;531036.0;938564.0;659932.0;2795712.0;125196.0;678212.0;150528.0;1067980.0;3643520.0;2021916.0;245328.0;443752.0;29960.0;659932.0;2264548.0;1782800.0;2783712.0;607796.0;270556.0;220572.0;7180.0;5262008.0;127724.0;10052.0;23916.0;47524.0;50000.0;6808.0;70876.0;49460.0;5868.0;4020.0;2676572.0;2988864.0;2771756.0;2893680.0;148.0;104.0;20.0;16.0;12.0;28.0;16.0;;4.0;;8.0;;;;;;;;;;;;Hauts-de-France
18;5;1982;44;78664.0;77896.0;74504.0;71928.0;72128.0;69340.0;72252.0;77236.0;83284.0;87148.0;88636.0;86848.0;85972.0;85652.0;86628.0;89416.0;92252.0;93176.0;92236.0;89660.0;90964.0;89420.0;87364.0;86508.0;84744.0;85376.0;84596.0;85976.0;84484.0;85116.0;84096.0;85664.0;86488.0;84228.0;82320.0;79952.0;57300.0;55340.0;55904.0;56596.0;54248.0;50572.0;60060.0;58556.0;58928.0;58884.0;58364.0;61844.0;60468.0;62340.0;63816.0;64568.0;60116.0;59556.0;58836.0;58356.0;57404.0;54748.0;53612.0;51736.0;53868.0;52392.0;37616.0;24692.0;22240.0;23280.0;24872.0;40472.0;40332.0;40544.0;37360.0;37572.0;37300.0;35736.0;34316.0;32080.0;29652.0;27992.0;25504.0;24052.0;22112.0;18784.0;16684.0;14144.0;12072.0;10344.0;8144.0;6580.0;5284.0;4008.0;3400.0;2372.0;1880.0;1256.0;848.0;584.0;360.0;280.0;180.0;102392.0;130448.0;138716.0;360956.0;551984.0;892612.0;626540.0;2422144.0;125896.0;677384.0;157904.0;1065800.0;3198808.0;2026984.0;188444.0;401312.0;27448.0;626540.0;1955064.0;1528940.0;2451204.0;717820.0;288992.0;238836.0;13004.0;4692424.0;154228.0;21580.0;70780.0;58272.0;44488.0;6500.0;80172.0;41948.0;9128.0;33268.0;2481768.0;2744024.0;2571688.0;2654104.0;108.0;92.0;36.0;40.0;8.0;8.0;4.0;4.0;;;;;;;;;;;;;;;Grand Est
19;6;1982;52;46984.0;47084.0;45924.0;44124.0;44636.0;43856.0;45624.0;48760.0;51636.0;52836.0;52804.0;51680.0;49988.0;49816.0;49116.0;49200.0;50408.0;50564.0;50320.0;46892.0;47436.0;45336.0;45412.0;44372.0;43772.0;44020.0;43508.0;44504.0;43788.0;45132.0;45708.0;46416.0;46392.0;47108.0;47040.0;44364.0;31968.0;29608.0;30560.0;28912.0;25624.0;24992.0;30352.0;30012.0;30384.0;30940.0;31356.0;32304.0;32236.0;32908.0;32832.0;32820.0;31568.0;31992.0;32088.0;31772.0;32092.0;31744.0;32100.0;30576.0;31432.0;31880.0;21392.0;16244.0;14532.0;12972.0;14432.0;25844.0;26228.0;24520.0;22968.0;22884.0;22320.0;20536.0;19444.0;18280.0;17744.0;16668.0;16052.0;14460.0;13340.0;11172.0;10252.0;8872.0;7252.0;6460.0;5152.0;4464.0;3648.0;2812.0;2376.0;1720.0;1416.0;1068.0;792.0;536.0;404.0;196.0;128.0;147564.0;95760.0;68832.0;184828.0;303784.0;445156.0;411108.0;1274424.0;169408.0;302980.0;103324.0;580908.0;1774836.0;1156620.0;106540.0;220244.0;15856.0;411108.0;1021088.0;904716.0;1374372.0;379828.0;154328.0;118212.0;4620.0;2877064.0;12204.0;1852.0;992.0;9896.0;3028.0;2068.0;5244.0;8636.0;2640.0;3212.0;1393952.0;1537504.0;1427912.0;1503544.0;104.0;52.0;44.0;8.0;24.0;8.0;4.0;4.0;12.0;4.0;;;;;;;;;;;;;Pays de la Loire
20;7;1982;53;38592.0;39348.0;38324.0;36620.0;37016.0;36188.0;38268.0;41228.0;43816.0;45716.0;46116.0;45388.0;43992.0;43912.0;44012.0;44836.0;45880.0;45208.0;44852.0;44096.0;42292.0;42140.0;40148.0;40604.0;39768.0;39624.0;39284.0;39424.0;39152.0;39116.0;39544.0;40328.0;42328.0;42400.0;42060.0;39736.0;29088.0;27380.0;27668.0;25744.0;21964.0;22768.0;29596.0;28624.0;29500.0;29976.0;29016.0;29996.0;30176.0;31864.0;31096.0;32628.0;31284.0;31152.0;32008.0;31124.0;31916.0;32124.0;32232.0;31964.0;32896.0;33636.0;23880.0;18232.0;15436.0;14104.0;15572.0;27044.0;26336.0;26504.0;24500.0;24388.0;23388.0;21836.0;19976.0;18756.0;18032.0;16520.0;16040.0;14088.0;12736.0;10996.0;9460.0;7892.0;6564.0;5652.0;4376.0;3500.0;2948.0;2464.0;1944.0;1188.0;1112.0;696.0;404.0;280.0;232.0;172.0;92.0;164968.0;100536.0;66164.0;169348.0;270216.0;349752.0;406884.0;1178452.0;183996.0;196868.0;98344.0;560948.0;1666164.0;1040156.0;94728.0;224628.0;14112.0;406884.0;925812.0;807088.0;1289960.0;328756.0;151488.0;129028.0;2876.0;2676744.0;8192.0;1292.0;708.0;4856.0;2412.0;1392.0;1868.0;3792.0;716.0;1472.0;1263636.0;1442684.0;1313776.0;1392544.0;80.0;28.0;12.0;16.0;32.0;12.0;8.0;8.0;;8.0;;;;;;;;;;;;;Bretagne
21;8;1982;75;60876.0;61744.0;60140.0;58332.0;59256.0;57904.0;59508.0;66504.0;70452.0;74052.0;74548.0;74076.0;71528.0;72216.0;73104.0;75656.0;76720.0;79108.0;79484.0;75956.0;73548.0;72768.0;70996.0;70128.0;69404.0;70272.0;70440.0;72548.0;70584.0;72888.0;73532.0;74572.0;75240.0;75704.0;75648.0;72692.0;54400.0;53068.0;54808.0;50716.0;46164.0;42720.0;52264.0;51060.0;51588.0;53764.0;54848.0;57320.0;57364.0;59536.0;59716.0;61356.0;60128.0;59288.0;59948.0;60760.0;60872.0;60572.0;61608.0;61252.0;64380.0;65296.0;44572.0;34624.0;30616.0;28064.0;31788.0;53048.0;51720.0;52268.0;48932.0;49108.0;48040.0;47000.0;43460.0;42052.0;39308.0;37612.0;34844.0;32936.0;30112.0;26044.0;22936.0;19548.0;17892.0;14976.0;12336.0;10124.0;8724.0;7052.0;6124.0;4104.0;3376.0;2548.0;1912.0;1292.0;852.0;604.0;340.0;238464.0;191876.0;122488.0;305016.0;524720.0;669216.0;848248.0;2058400.0;287380.0;402608.0;173508.0;1036140.0;3058792.0;1899636.0;183652.0;367264.0;23488.0;848248.0;1636140.0;1302080.0;2547928.0;593792.0;288588.0;226040.0;8728.0;4708828.0;85872.0;32928.0;10200.0;53416.0;12000.0;4956.0;11892.0;23080.0;2684.0;3844.0;2447516.0;2510912.0;2407456.0;2550972.0;208.0;164.0;96.0;16.0;56.0;36.0;16.0;8.0;4.0;4.0;4.0;4.0;;;;;;;;;;;Nouvelle-Aquitaine
22;9;1982;76;49556.0;50224.0;49532.0;47092.0;48440.0;48440.0;49432.0;53140.0;56852.0;59768.0;61804.0;61640.0;60648.0;60368.0;62076.0;63540.0;65296.0;66452.0;68972.0;66264.0;66752.0;66116.0;64156.0;61468.0;59256.0;59092.0;59204.0;58792.0;58844.0;61124.0;60972.0;62652.0;63008.0;63008.0;64008.0;61916.0;49548.0;48320.0;48968.0;46468.0;43040.0;38612.0;44276.0;44456.0;44652.0;46680.0;47300.0;48880.0;49632.0;50980.0;51892.0;53896.0;51896.0;51464.0;52108.0;52320.0;53844.0;52888.0;53740.0;53948.0;56860.0;58520.0;40080.0;30668.0;27608.0;24768.0;28264.0;46396.0;45712.0;46120.0;42712.0;42112.0;41676.0;39644.0;37336.0;36244.0;33560.0;31500.0;29388.0;28396.0;25388.0;22008.0;19408.0;16984.0;14544.0;12864.0;10272.0;8724.0;7232.0;5772.0;4548.0;3508.0;2832.0;2064.0;1456.0;1052.0;752.0;464.0;324.0;176844.0;168572.0;117420.0;272384.0;439196.0;489532.0;689000.0;1895132.0;214792.0;275452.0;147428.0;887216.0;2723192.0;1524888.0;169748.0;356804.0;17884.0;689000.0;1489756.0;1125280.0;2204208.0;415960.0;276296.0;226336.0;11316.0;3812044.0;186796.0;80548.0;19540.0;31456.0;18036.0;4512.0;37728.0;38708.0;5556.0;1840.0;2097116.0;2150964.0;2068800.0;2179280.0;232.0;184.0;72.0;40.0;12.0;24.0;4.0;20.0;12.0;8.0;;;;;;;;;;;;;Occitanie
23;10;1982;84;89944.0;89984.0;87008.0;84692.0;85344.0;83636.0;85088.0;91468.0;98952.0;101816.0;103552.0;101056.0;100376.0;99996.0;99864.0;101300.0;103028.0;104368.0;104120.0;98192.0;98600.0;98112.0;98392.0;94448.0;95280.0;94876.0;95580.0;95816.0;95504.0;97896.0;98744.0;101572.0;102368.0;104004.0;105436.0;101880.0;84116.0;80888.0;79472.0;76060.0;71376.0;64264.0;72724.0;69684.0;71716.0;71064.0;71568.0;73504.0;74252.0;75876.0;76040.0;77344.0;74308.0;73984.0;73064.0;73148.0;71556.0;69280.0;69552.0;68628.0;70824.0;69240.0;48940.0;36180.0;32908.0;30124.0;31908.0;55260.0;53804.0;53540.0;49128.0;50192.0;48056.0;46568.0;43956.0;41532.0;38880.0;36776.0;34340.0;32528.0;29528.0;26984.0;22780.0;19292.0;17088.0;14712.0;11908.0;10104.0;8232.0;6360.0;5240.0;3840.0;2992.0;2320.0;1376.0;1084.0;768.0;444.0;284.0;182504.0;250028.0;198592.0;481852.0;679420.0;970276.0;866800.0;2716760.0;199232.0;776300.0;221980.0;1379832.0;3768888.0;2577344.0;222624.0;510016.0;29424.0;866800.0;2140024.0;1830848.0;3015132.0;738960.0;404828.0;356464.0;20432.0;5643972.0;177920.0;40816.0;71260.0;101460.0;30936.0;8280.0;143268.0;44828.0;35996.0;27064.0;3007364.0;3338868.0;3107632.0;3238600.0;160.0;152.0;36.0;36.0;32.0;4.0;8.0;8.0;;4.0;8.0;4.0;;;;;;;;;;;Auvergne-Rhône-Alpes
24;11;1982;93;48856.0;49164.0;47856.0;46412.0;46424.0;45588.0;46384.0;49432.0;52684.0;56520.0;56676.0;57224.0;56148.0;57408.0;58260.0;60392.0;60516.0;61256.0;61604.0;58520.0;58200.0;58224.0;58068.0;56584.0;56168.0;55268.0;55316.0;56076.0;56004.0;58340.0;57412.0;60404.0;60268.0;60656.0;62308.0;61076.0;52680.0;50700.0;51832.0;50424.0;46012.0;44044.0;45552.0;44840.0;44120.0;44908.0;45928.0;46284.0;46008.0;48840.0;47896.0;49676.0;47484.0;47068.0;46428.0;47052.0;46764.0;45516.0;45888.0;45984.0;49188.0;51808.0;37892.0;29432.0;27076.0;26308.0;29016.0;41128.0;40004.0;40380.0;38612.0;37308.0;35128.0;35040.0;31936.0;30840.0;28384.0;27228.0;24584.0;23544.0;21120.0;18844.0;17064.0;14964.0;12488.0;11344.0;9276.0;7656.0;6224.0;5000.0;3852.0;2872.0;2356.0;1688.0;1184.0;972.0;544.0;444.0;236.0;51120.0;157220.0;128456.0;275856.0;482488.0;465620.0;604752.0;1797628.0;73740.0;234084.0;148520.0;951364.0;2555432.0;1407708.0;181500.0;313024.0;15296.0;604752.0;1440860.0;1040624.0;2027764.0;373168.0;286176.0;235408.0;13808.0;3414192.0;218108.0;31588.0;50812.0;13940.0;29544.0;7604.0;101084.0;35564.0;44316.0;2580.0;1944752.0;2018388.0;1919376.0;2043764.0;268.0;112.0;60.0;52.0;24.0;16.0;12.0;;4.0;;;4.0;;;;;;;;;;;Provence-Alpes-Côte d'Azur
25;12;1982;94;2716.0;2864.0;2792.0;2672.0;2620.0;2624.0;2760.0;3096.0;3168.0;3320.0;3152.0;3396.0;3236.0;3240.0;3480.0;3380.0;3320.0;3584.0;3468.0;3068.0;3156.0;3420.0;3200.0;3316.0;3476.0;3480.0;3476.0;3476.0;3596.0;3948.0;3664.0;3844.0;3972.0;3960.0;3640.0;3432.0;3104.0;3136.0;2920.0;3188.0;3008.0;3236.0;3016.0;2992.0;2896.0;2724.0;2928.0;2844.0;2760.0;2848.0;2724.0;2984.0;2804.0;2760.0;3028.0;2728.0;2720.0;2872.0;2868.0;3040.0;2908.0;3212.0;2476.0;1908.0;2132.0;1876.0;1760.0;2680.0;2492.0;2444.0;2392.0;2432.0;2024.0;1968.0;1816.0;1664.0;1772.0;1660.0;1464.0;1304.0;1140.0;1184.0;996.0;864.0;748.0;776.0;528.0;384.0;412.0;404.0;264.0;200.0;184.0;96.0;108.0;48.0;36.0;36.0;40.0;5276.0;10824.0;4644.0;11268.0;26652.0;26428.0;32556.0;122364.0;10520.0;5764.0;12244.0;50232.0;161252.0;78760.0;9504.0;15696.0;520.0;32556.0;102976.0;58060.0;146004.0;11844.0;15452.0;8652.0;696.0;208160.0;5972.0;664.0;4576.0;2192.0;1732.0;136.0;1052.0;12780.0;2016.0;36.0;116552.0;123460.0;121476.0;118536.0;16.0;4.0;8.0;4.0;;;;4.0;4.0;;;;;;;;;;;;;;Corse
26;0;1975;11;146805.0;151715.0;157930.0;156360.0;152015.0;143915.0;144780.0;142700.0;142735.0;144550.0;145910.0;146100.0;137230.0;140705.0;141625.0;139975.0;138860.0;140120.0;145500.0;150520.0;155430.0;163485.0;172305.0;177245.0;190950.0;197480.0;200420.0;206225.0;197745.0;154395.0;150015.0;145620.0;139085.0;124135.0;126225.0;132330.0;129455.0;131560.0;132860.0;131580.0;132115.0;133255.0;137060.0;135865.0;137490.0;131600.0;129730.0;128580.0;127635.0;126640.0;121065.0;118535.0;116955.0;120310.0;122475.0;85695.0;68780.0;60635.0;55230.0;57440.0;90910.0;89050.0;89720.0;81625.0;82405.0;79065.0;77415.0;73925.0;72815.0;70110.0;67705.0;66185.0;65355.0;62300.0;56055.0;52285.0;47770.0;44160.0;40510.0;36040.0;33645.0;29470.0;25870.0;23010.0;19620.0;17890.0;15060.0;11925.0;9420.0;7630.0;6305.0;4455.0;3445.0;2680.0;1675.0;1310.0;825.0;425.0;325.0;18950.0;292055.0;572525.0;930665.0;1602460.0;1377400.0;995395.0;4087210.0;42180.0;1295625.0;370365.0;2893385.0;5275105.0;4601555.0;202245.0;474065.0;39975.0;995395.0;3563425.0;2854810.0;4610380.0;974755.0;687020.0;749695.0;56670.0;8409565.0;311000.0;126880.0;85215.0;318535.0;124095.0;49920.0;246220.0;81855.0;56660.0;10045.0;4759075.0;5117585.0;4813205.0;5063455.0;255.0;125.0;95.0;40.0;25.0;30.0;5.0;5.0;5.0;;;;;;;;;;;;;;Île-de-France
