;index;ANS;REG_NAIS;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
122;14;2006;84;87582.19593052028;87064.70481038894;87058.68988367467;87496.38615327202;86735.39911733275;86753.94921817748;84682.78423213892;84421.98522313466;82790.79533661883;83931.9175058819;81794.87963344976;82402.2165370143;82586.28407259822;83848.50905178307;85062.6642973261;85446.52379524641;86147.6768623042;85777.58408570451;87788.62310549799;85107.37363883002;82438.65986071818;81594.50727502281;80597.52217584108;81180.30982802654;79762.00784522144;78661.3482109571;76925.05937846274;75427.11366398023;73944.45814055754;74890.66763076927;76259.08682332544;80144.07173685901;83476.65029636731;85548.26759959823;86330.21360768162;85604.77623428105;85803.72677345952;84357.67113527069;84875.97541451354;87033.34183842936;85886.4956290863;84734.7665954017;81980.83656723026;82133.15322061529;80344.55444909983;78400.9574390385;78523.65504355126;76853.29943080682;76260.33097368981;75598.833524775;75006.94723683703;74298.24216204876;74642.30037874744;75764.08371087513;75671.93787706533;76844.50571306319;77286.74385856648;78614.20342166195;74547.64336517053;73126.06724867961;68619.86705752321;63521.964605393885;59401.5137679807;56489.258294622174;54345.836109662734;51202.14327918661;49530.150013951716;48932.114322538226;48142.27366645305;49648.8375231795;49163.4230051267;50155.8556657156;48870.50772077351;49319.05020955419;48791.724897284206;47617.98336426695;46855.8015143336;44109.24653282641;43013.3087629329;41132.473133664316;38130.327482148874;36566.43262648519;34670.24129759213;32557.807783887893;27645.617505703136;23071.5688356768;18932.87754224462;13743.076020524704;10325.312142326884;9972.680262693304;8857.511824886515;8284.4629800314;7892.4045226073;6733.196139352904;5137.360262915795;3989.8746919924984;2795.0871402717;2000.4844514538004;1378.8345445944;68042.51648984254;176558.36457572057;412837.83056087635;725358.4282092489;791676.4770462753;665397.4555706452;1274342.8311490272;2085617.8479512874;92534.62313906643;469733.80128103856;164575.44994802226;1878309.7745663903;3594678.1026185285;2605153.64893442;249288.9108144527;543233.1627676963;;1274342.8311490272;1527813.197887372;1734582.288617688;1540479.9360025239;1116574.5082459173;716089.7424895711;1092105.2761971753;2774.311522047596;6056499.665444906;83898.01675179186;1519.9771175099988;2796.985124449804;8151.903307875192;7809.066099931095;3694.7350665433987;10660.704373474975;6415.381450724601;3868.8770844386995;11742.128208471971;2315149.007781564;3884682.743771172;3008022.0206156517;3191809.7309371447;977.5276317769;614.0959170171999;323.07686457439996;196.4896105491;155.0771536026;62.2927546493;46.4359463994;22.2893957664;11.9509486944;;;;3.1240704788;;;3.9892126773;;;;;10.7747361491;;Auvergne-Rhône-Alpes
123;15;2006;93;52596.08381778001;51674.25356050256;51857.95025816941;51516.60071534169;53173.084949206896;51972.457393948884;52142.51658802418;51469.48763621311;50525.81736494006;51763.91026488108;49962.68938360962;51245.88794768415;51761.07141050823;52755.435152255304;52397.075466434144;53398.296997362944;53278.23205012532;52838.889207780325;53111.38555067354;52144.76315195516;48263.633116548604;47514.67613422221;46379.78108431464;44842.78993441523;44124.51695988298;42194.43059531088;41172.144672462506;39430.56981076126;37618.229757704714;37404.19672395151;38549.58297424195;38385.06111573426;40258.57223086683;41372.33910085957;41695.61740860712;41567.85956289967;41154.56042094859;42589.93430768396;41619.14579371963;43308.288494031105;43221.48931890941;42254.88643588903;40576.275921456174;39440.207702227264;38268.3344087279;36911.517313477336;35777.06468839121;34973.12574082246;33891.63996376313;32463.81316113936;32265.41811896418;32778.07619945177;31901.07457494693;31677.738234227632;32612.364672226064;31952.03950135166;32873.51155742065;33488.79616729616;31998.187988459264;30279.262496466552;28224.982660348538;27406.447366463337;25697.45231533858;24727.550702853012;24449.039271028025;23887.580458057393;22234.018697497217;21825.94253681871;22078.09701261438;21951.459459243375;21815.18631688328;22867.450349712417;21989.20887398579;21915.631950747542;21078.436730975787;20916.509325251816;19730.134962604825;18753.767999722968;18472.83361067966;17512.740270109272;16387.37133788759;15078.308832973999;14605.426363188526;13658.203162230782;12065.966039430812;9587.797892641403;8226.4591171037;6030.587657597507;4688.499731940299;4253.093608686401;4030.0319591901;3554.6589861812;3442.0865585795;2768.3429136338996;2301.081660085999;1636.2469336497;1106.9675181796001;801.7615153129002;544.6330115718998;19202.330656333485;91811.37761551149;199190.37082767978;329633.9503206601;425677.65264495224;262464.4451185792;534256.1494389039;1291602.7233129395;33929.90080023649;125368.28136674645;74252.75727044645;945831.5829215207;1974456.4775766178;1179382.5223589458;162766.46645979246;335403.1048836053;;534256.1494389039;942030.7567943024;1061572.930228131;732177.3685722303;486246.51546094497;347396.05556566856;526446.1301085445;1998.5014756559995;3071227.6008136193;41976.122375677514;889.4564969959002;1685.2017685619;2071.7790288661017;4588.41321445;4995.301551925194;6797.544432860007;9369.155622189515;6753.660721918695;1486.2624330479998;1017343.689094767;2136495.3108408377;1538959.4692889648;1614879.5306465565;329.61606431030003;227.34104782450004;159.14115767189998;83.06095449999998;46.2500305138;20.831889220199997;21.1634412998;3.9986251579000003;4.820285965;;;;;;;;;;;;1.1019078747;3.0356280218;Provence-Alpes-Côte d'Azur
124;16;2006;94;2691.5098321850005;2716.4606005147007;2731.4745736718005;2842.7784978726004;2657.0584830781986;2797.3207719651;2628.4709743106996;2804.787876910302;2806.171580889701;2751.7582772437017;2691.564147988302;2835.168528445702;2847.284573088;2871.192515524099;2926.8114679387027;3023.6493849976014;3126.7190382881026;2951.096976259501;3108.671255412904;2988.8834423765034;3016.3726134281;2873.9498219645016;2984.195530467103;2805.184019745101;2667.2233849123013;2597.0791233236955;2614.6196887922006;2375.4834675867023;2296.3185123488006;2295.5618566431;2431.2460665168974;2388.0361900616986;2546.9526474752956;2600.2653496504017;2614.5226097334976;2609.5224077394023;2646.0466588795007;2479.4834274796003;2617.291520865606;2665.964769310901;2700.5976731905016;2717.0022501836993;2566.182747145103;2637.2393042266017;2486.9848047022015;2647.636127489196;2568.7566111369015;2550.8845948782;2483.0316749454983;2579.244362857001;2566.4425650958005;2550.408927851297;2611.1895982744018;2656.0781377725016;2760.547210325301;2876.031465051702;2730.8647307015003;2840.4796951847043;2751.9967928502006;2759.782420138001;2857.5439051625017;2566.3620158787;2765.6539960933014;2629.937635726603;2563.952773404499;2596.707040844903;2680.3077987418033;2493.409702775303;2458.833209683101;2471.256289684101;2528.3394735651987;2602.4772329853995;2526.6758428641997;2473.1110733780984;2359.8274147311995;2445.0313578649016;2452.4400282531988;2368.8462697259997;2238.7847078657974;2028.7085817555994;2224.541956658899;1977.0516809061003;1943.5049776425;1906.9078433779994;1693.8555747411;1420.3430453505996;1214.5399454771996;925.2789270168;805.0967277940998;684.0589302103998;673.2095648405999;562.4380110509002;437.4091982176001;413.55643028779986;330.80782075519994;247.45207444280004;179.97511110349998;121.7222488067;104.3228473395;2112.6857153130013;7760.00807935689;10508.022464360776;18838.322826025327;30582.43371787689;15494.8798089406;58158.10225356517;86615.72743709049;2703.0902101621045;5308.263079654925;5471.591313222502;63492.23239845923;153095.00530103152;76975.17700149852;9527.314027287362;20132.205872023093;;58158.10225356517;65277.3831481554;58898.41024928229;78779.36170506624;28647.650776013914;31401.143943513864;32343.615628653082;208.7030057441999;221885.11659096426;3370.8770655954104;30.2683538037;169.62581107470007;1276.1906754186994;147.96057859980002;46.44274095160001;108.95263469189999;2440.2868832882996;377.8721099764;7.8858524166;82988.83574468925;147081.3465578402;109854.80787671558;120215.37442581265;44.3850529502;46.741685453500004;10.9708044246;15.849196276099999;9.449870712900001;;;2.972265822;;;;;;;;;;;;;;;Corse
125;17;2006;FF;8319.3266136213;12596.513370379305;16232.676171493607;19123.808368646598;21811.11005399737;24877.619440637598;26995.7200786763;28815.635251499647;30856.96235679398;31323.067877843667;32361.67229737882;32805.58312043694;33950.34157902901;35634.27455374879;37273.960982427314;39290.22408668883;41825.08404266921;44812.09432454202;51764.06037850849;56347.357242890976;61230.21346004209;65338.68992378504;69976.37091783572;75081.73121261357;80335.21376659686;84864.6809460973;89464.15490444424;94319.62143472361;95909.28509048799;99909.03409734642;102835.15763429;105004.24531777858;107285.39141586167;109145.87586675063;112661.23995678942;114733.03182143133;115987.87897302599;117098.57943761868;118201.53143203462;120986.25877526875;121494.81216329637;123509.01646530436;126568.35329310599;129153.09108037005;133409.25242774867;134531.47223777225;134329.29885347115;136381.2813317281;136366.2980262018;135838.04952974393;136204.85256613887;135234.47870416267;135587.90122500726;132841.11952934874;130580.37172372542;130033.50379565866;129407.13258073208;126455.58767254825;120264.03579234448;116854.50237786655;110170.85983946366;102541.29070103267;95398.00750922928;93279.63812307977;88899.90367493143;83543.1298660041;79104.451230383;75711.48731990006;72643.0569924525;70975.15284640418;67893.03405731119;65765.01722882249;62775.643628523074;61259.38293159865;58349.177619646594;55729.368523258825;52591.24546050718;50489.71685378489;48073.46517655019;45107.11416121919;42618.10344512774;40980.035036660556;38929.77866981219;36609.86951112804;32561.800672729594;27772.264019480735;22117.555818402667;18640.49662275516;14560.9630964431;12907.159427284616;11607.990825062387;10132.750532800694;8921.525943573792;7152.033193380701;5365.489867693304;3977.637648975998;2582.1203613449993;2066.4004352485986;1384.9189777963998;18049.710173374664;263738.07885607984;512422.35093393567;649897.6876303358;1035718.682364029;1056231.0365256625;1527457.0182532377;1892410.5169209377;55683.9331156474;372112.66032728454;297002.0660861966;2243312.6796915554;3987813.7424371867;2968111.339220985;661464.4963785422;411782.0199925126;;1527457.0182532377;1387110.2078127998;769452.3621497186;3131913.4933018424;888922.1850075491;840440.3805684005;1325196.6606303605;395612.4516045701;1796053.5918864731;2069904.9385432776;123302.82826792668;161369.12389189156;417570.57338747417;560880.538321141;346749.89749882533;417201.52170727035;382188.6075403849;119489.89484903323;165601.11415941027;3979109.8989329473;2976815.1827248326;3402112.6148839607;3553812.4667738536;782.4452211377003;503.191309576;391.8438820394;181.02445679079997;180.02522453169993;97.24917072779999;61.2004969581;33.8001375889;24.1178296946;10.6955029582;8.0774068449;;;3.8536822309;4.1076020077;4.573975433399999;;;;;19.256512697600005;0.8914435694;faute de frappe
126;0;2011;01;4706.301932958999;5118.930795279101;5285.923793815898;5293.672171490901;5469.719574562999;5704.3697859593;5816.883042791;5809.1055752273005;5815.7655737270015;6285.658227175898;6073.4126158953;6374.0326225892995;6372.6076839366;6322.251932738502;6128.056049726199;6415.466723817001;5948.9652459134995;6076.809100105201;6085.594018163501;5943.079909441901;6039.240001309196;5659.5470949197015;5528.792471729601;5343.982925593701;5075.758286532403;5079.604115043497;4912.511931048995;5221.615478527298;5053.865902975799;4936.845069231398;4602.295800759199;4652.0347506337;5085.7521525523025;5016.6051095689;5431.185625314703;6125.760188267703;6782.429608067603;7346.619985248011;7289.2364123241;7823.767369898902;7477.315453891489;7937.130007532904;7861.462665385004;7707.7125877598;7836.041950486795;8248.696019639898;8370.736022527495;8260.829526580806;8043.7917471474;7569.523930249102;7490.706645492492;7446.882776435304;6981.692993779301;6840.758467341202;7032.153794281502;6986.366883433398;6373.499709340894;6064.262499619204;6024.531430043902;6022.1379069802015;5459.180634957303;5278.192637287297;5018.156530636104;4815.831609925003;4560.2633198617;4482.850813162697;4012.804060604203;4065.1411993249985;3478.5530374763007;3387.7439395731;3298.3520722102994;3084.80858981;2925.0635533437994;2674.1068944819003;2783.4041163301017;2596.488931816001;2659.2532340719;2316.8096151939008;2318.0654699138004;1885.4585245234996;1886.7124523784003;1661.4756092642006;1625.4243445797;1499.0986058354;1421.1518672159002;1298.3774399642007;1086.8755867142997;1053.4567883036;1063.9038496903;788.1638204738999;691.9011496522;598.6920573035001;436.6975060576;342.68046261439997;320.64697791439994;260.25581645200003;150.5013300046;124.50714390259999;104.1808112787;3072.116379552699;13464.993985683308;16811.34534969633;46980.726629904915;88252.10638578521;50195.90867406553;76938.88496282368;168701.8813708514;4209.972255064699;12178.629675826809;11666.676075595817;149996.64007519707;286366.0456566792;178051.91808168456;51870.4191183809;39767.214114542;;76938.88496282368;117789.52746093016;120410.87754177484;152201.3736721347;74529.00306996929;58097.61733310844;59179.09212137594;5075.452231176793;457262.1550683602;1492.0824722956988;17.9714939277;15.863034268799998;18.8112230977;148.79041380909993;290.2043592532999;45.0546853693;30.0054887674;16.105727463100003;5.467540580900001;132754.48196899737;331663.48176936887;220011.33918644444;244406.62455192074;92.035577448;72.40515814620001;36.8234740508;15.015141664100002;9.0065142076;21.718874145799997;6.4791344651;3.89296333;5.0590183924000005;7.4994859011;;2.506319699;;;;;;;;;;;Guadeloupe
127;1;2011;02;4359.316109081799;4519.165715556798;4671.674620438301;4614.0613480776;4914.032945722301;4660.071975072199;4836.235229566401;5278.7150797433005;5154.273439126601;5090.7892940151005;5491.035099982001;5358.0854743728;5739.816185484699;5385.021590922801;5491.183330102699;5371.313098150597;5529.4937679924005;5840.300297702501;5775.051525815898;6025.3516012850005;6032.993980135099;5712.6927828600965;5391.103931530998;5560.364577401498;5300.0453896117015;5027.514502726697;4760.655034762999;4741.5367776406965;4569.6084537457;4483.088427094102;4510.625492149199;4492.644686594999;4477.366408786602;4792.117486114695;4737.091011956697;5348.7644803197;5912.952593957703;6745.165036727699;7137.197552638093;7289.601222495208;7653.353104999305;7602.487752392392;7635.596676347397;7899.978064967599;8085.023301160705;8105.068585472196;8433.493011191604;8394.846610384691;8316.894365136597;8242.098603846103;8097.620546593092;8291.502759651894;8146.946903005904;7722.033830034799;7579.383646617199;7629.159194002897;7526.185121385597;6971.394422792792;6884.075437036402;6553.831630394996;6098.0345789998055;5792.796961272494;5524.054624675895;5382.883504055497;5019.5438766099;4615.107099279098;4568.643130431999;4268.008596970499;4093.9949382019004;3735.0845442983996;3764.017424399399;3716.0618698212;3504.281151647102;3345.1810904386;3472.793157881599;3450.964399550601;2901.8614312941995;2825.0558266685994;2701.0951656774;2511.0474847849996;2207.0267403845;2324.8087749791002;1969.6736481958;1789.6633376184998;1675.6582193429997;1436.4044502028996;1281.4223490222;1282.5993563542;1055.2107359928998;846.3150174356999;758.4095642065998;624.3025287756001;453.6697073154;404.22943891439996;294.23018018740004;288.24703007399995;258.47290170369996;166.2949343517;110.85016741369999;2292.2622340462995;12341.687046771907;18451.311008793105;48755.55930050336;89046.85632690569;54586.22565471335;88799.45607898543;153467.11805159916;5561.259796146;12794.103965074593;11176.335768565881;156093.64683124906;282115.1293412839;185625.3463610359;49825.744307533874;38625.4735055565;;88799.45607898543;104864.45544920472;108876.0102717474;163165.5021880574;77150.34158254588;55208.6380035048;63339.9836564634;1000.0324341339999;465875.6267676551;556.1015199954998;16.8586930364;15.9465721192;38.0953014411;95.1287722946;71.0743515103;25.3668508734;25.535235951299995;2.3260171149;18.3831861812;132112.06915313355;335628.40654917824;221385.00731979;246355.46838252898;116.04667952090001;57.186861642699995;52.0017387214;19.100722493600003;24.112493252;20.943540942000002;10.6228119766;7.494136274500001;;9.415166870799998;6.4604863172;;;;;;;;;;;;Martinique
128;2;2011;03;5582.6306106305;5668.6515050003;5547.9492641963;5436.821023132899;5697.8567581304;5584.276607901399;5400.8101533158;5169.1198606842;5278.428961809799;4922.481501967199;4862.1086189416;4812.624204598299;4846.2260793116;4177.6917849009;4290.8830402224;3921.8454953184;4055.522734050001;3843.027153264299;3789.0086904317013;3509.7022359194016;2962.7084896570013;3042.5436103856023;2720.948377527698;2438.058548848002;2185.8973570303006;2211.0920661191994;2199.777382498499;2108.5808979818;1933.1578352145;1949.331266485598;1690.5821789517988;1579.6339833853003;1394.1307611304996;1411.894356965599;1388.0169637362008;1269.7441676363997;1436.4977123631;1461.7233093790996;1456.6778455536987;1537.2469967936;1455.732220239;1353.7954959231001;1219.4863643432993;1214.6048079098;1333.581493883999;1233.0954724105;1084.1310504429002;1038.2529085891001;1032.1689009621998;1018.5137506947001;1053.1533651378002;861.2260020714999;870.6157961642997;870.6251511896002;945.4109200271;797.0125800344996;809.7574783143997;716.5223231727001;728.8981587940999;737.5518326728998;690.5912852946998;605.5702187439999;543.7566080752001;535.9566693758;492.7825589306998;449.66041702569987;422.3804770076999;400.19003835290005;406.64680533899997;333.26568021340006;360.9294295437;316.72831088329997;300.776281182;295.54600734250005;283.84100708629995;214.78025819260003;251.99651090789996;262.948989875;216.31370147840002;242.16401943079998;198.0219862769;220.84033556260005;179.4419378864;150.6414078694;182.70587772739998;130.9638607131;110.27993736209999;112.27015787789999;100.9915299155;94.40542062540001;93.4566478851;71.944191761;45.5990631976;45.0690155445;36.095048718499996;27.9069744328;21.3171485075;11.66296885;11.707006347899998;394.2079804894998;1884.954337510298;3793.0228810417093;10377.131937926904;18788.22054233869;9588.199008870099;7809.598439876289;112039.4240407792;420.98341515029966;2424.159034029901;2041.1372988465978;32370.79386865984;127417.68555214531;37257.07361668699;13467.147113881105;22482.7657341562;;7809.598439876289;83658.17426423256;95656.81910158959;28498.02161478314;16492.86827591741;12395.681420044077;11631.368756499096;23820.500885412996;134756.86742240575;5776.582753026879;4.935306329;10.9627980895;34.955920864999996;171.57122950950009;60.61243352129999;16.456885089400004;5.9368825043;8.3314029836;7.0452490926;14319.092766639815;150355.66640218717;81612.30825880548;83062.45091002662;19.1929717448;14.5236165365;15.077948647900001;;;3.7723762126;;;;;;;;;;;;;;;;;Guyane
129;3;2011;04;12474.196162088898;12534.6855215163;13017.718125979402;13270.516702845696;13414.227639612902;13149.030323160498;13309.617368433102;13423.248837696301;13401.586620782104;13665.682404432198;13517.951562777598;13509.061585919702;13218.9314839384;12641.737165798299;13007.529293372298;12587.921000648901;12739.385591481505;13102.271755454609;13573.548034058798;13767.743972962411;13190.050170876208;12455.541446373314;11966.263249180214;11562.8726857786;11383.354373644916;11253.686086823505;10713.78278675131;10512.008957786316;10669.205448038805;10398.753132799306;9996.991924749213;10328.105513291306;10676.0071784095;10626.79334311841;10952.665182742203;10982.050266696904;11333.96070999961;11320.279821756514;11651.978525352106;11952.293368715213;11699.440392456116;12385.35065122501;12349.859756674008;12877.057764367106;12946.383002344115;13116.095542343808;12938.821982301311;12617.810685889097;12065.061084039811;11469.103879179907;11047.67725471511;11177.059770508109;10559.579170551306;10119.22465099811;9813.621344407717;9649.3858164937;9463.8410461665;8713.926757356601;8609.034178571104;7884.631247862404;6901.874010787704;6720.2104999898;5816.811102043902;5374.345226106401;5321.0439798961015;5192.111695436799;4592.099049820798;4536.2336406275;4636.358584280101;4312.231772896102;4119.3298552485;3613.9475294005006;3578.556942151401;3730.5198059565;3181.6077353490014;3266.0653717949;2749.6124711115003;2645.4411294394995;2351.9357675868996;2229.6390954706003;1953.1594341933;1711.4270768131996;1709.5265716616002;1734.2507411235997;1394.1149953728998;1199.3498299077999;1135.5989119378999;1015.9420170157;885.3162903532998;650.7966512746;562.9956432225001;423.2676794598;333.6215446826;336.42000796020005;193.92645158800002;169.59313059559997;165.04022298110002;102.4617835846;80.0601896596;6000.794798392504;16724.70670008605;18625.432498338003;59489.56181277322;138905.61936581222;102155.50111846751;87229.5716409276;380407.9897594303;8403.176531558016;20179.573633832246;19074.913459039813;199416.21387566606;562465.300194132;247073.87750009604;124280.54033254641;76068.65614524303;;87229.5716409276;274886.5320754145;260925.037144003;297180.15987052425;108466.70997352702;75118.20567809218;67849.06502808246;49.63379565929999;807818.0176938064;667.3446033088998;;21.1055244036;16.6239169379;102.10187427130002;825.4192092645997;16.0646751976;9.8178989182;9.2246577071;3.8238447178999997;232083.03838881213;577456.1393054103;389042.5379067481;420496.6397874936;62.1966993495;45.1098689988;16.5270592154;9.967286107900001;8.9594003503;5.076060523600001;4.9893927225;2.4803146144;;0.8258692688;;;;;;;;;;;;;La Réunion
130;4;2011;11;167289.16488993898;165712.803411613;168469.6865978967;167286.3957265376;167382.28081532626;166325.01026290594;165577.17396354838;164781.73633363805;164913.46373494572;165048.16938912316;162305.50583776154;161126.80338739234;160384.17101680065;158028.72422846133;156291.71010346993;155584.49966794916;155770.2482174085;156200.96570226204;159700.91670946457;155308.9171063218;153925.52265302872;150317.14161780928;146502.7051170093;144071.57609454964;138624.63995661616;135070.14751393074;133221.262347066;130426.05081486414;131051.76213247134;129432.4764448722;128164.91035962319;126906.8471078667;124551.16488076687;121023.98875794011;122293.84074381924;124711.69112558564;127328.87011860005;131272.40067742026;134514.25339485062;136886.39446756546;133372.70366843062;129954.10168280924;126257.83123569831;124793.31230543782;125155.67648232776;124628.09828513753;122546.83614167712;122613.30849791865;121154.87918108932;118495.97991976063;116224.11059269798;113178.01114165498;112379.15289824305;108732.5630257056;106039.46488529225;102693.75986975878;101584.46318816004;101124.48437823603;101186.99034031232;102334.59776923763;101667.16929280868;102980.95168344893;99381.34038729465;92550.89627934266;82615.83927164784;73363.37358665321;63820.557547207085;55262.254414275034;51390.55055337404;50536.61502988984;49258.61780066851;50168.85770679599;51702.83983326514;53106.02317871615;53546.64670485109;53440.23022846255;53275.978013988584;52208.684632066135;51947.446706493145;50450.58593522136;48076.4608026066;44909.98293647474;41555.25346277513;38067.17001289804;35080.177840137694;32456.996196625867;29364.33302166579;26641.868877244622;23576.682563799313;20417.198749825595;15784.696946733633;12285.109312099301;8753.687489872189;5840.255080061293;4945.574814513895;4205.096441063196;3523.1023287464977;2824.2709400144977;2183.970335503699;18206.030976779974;238818.60276644453;1037586.4308903764;1295735.107787229;1234967.2497606697;698680.7042566667;1556056.3688574727;3845235.4591025473;29763.357354161835;400705.7543445199;204448.50115015358;3374341.6865680744;5916026.654981346;4009259.2994166277;562365.3916884208;1035642.6616135105;;1556056.3688574727;2761962.232821933;3345353.5903736386;1663387.6476489594;1411567.5465338293;1232198.2130693707;2272778.9567722525;41774.20090651521;9496912.393720211;179301.8258444932;3822.359483199097;4877.351348301304;33347.745448566595;24098.13844032357;73293.16088128688;25137.52469736685;19653.874707732044;10765.240732761107;12302.138186588389;2941122.3753853496;6984163.579012775;4853361.703325218;5071924.25107271;1511.4891845708019;899.6647543872006;536.6195541887001;372.34579145610013;218.54078702790005;157.720937805;58.8548032158;66.0074503572;20.1925199841;17.069326867100003;10.2479549891;7.045429717699999;6.490045917599999;;;;;;;;;;Île-de-France
131;5;2011;24;28304.81675228501;28256.249710732653;28303.20345241101;28234.212478262194;29164.19782657489;28199.559241251685;28473.998018686736;27792.449775565485;28810.07475608276;28336.31479665582;28017.861881496112;28113.755374394266;27913.746326803055;27241.254866570096;27061.112193006215;26369.023620683656;26492.18722064427;27374.534264550377;27738.85941228227;27344.976903218627;26857.589876665374;26306.78223916682;26343.895847693257;25653.67756519773;25917.44291266881;25698.588642102837;25437.143726146573;25909.246580084284;27105.546268732844;26319.06751646794;25930.884604900762;25788.21397131877;25747.424466597102;25572.746605757442;25810.070169082857;26154.13843171857;27808.81771937087;28951.172573296997;30160.44442773893;30277.810558019726;30354.500470404895;29459.499778249865;29766.20402479614;29651.957199451983;29508.810407381505;29911.658447806756;30258.410207422996;29227.02317460206;28572.473582182007;27707.117458049208;28514.986168287545;28396.06736149831;27418.46258244058;28313.297299081172;28252.871053593444;27736.393784102846;27677.103614280117;28072.038147056297;28641.7163374732;28755.88180468966;29006.25588393111;29501.980625903478;28869.153468842404;27695.13907352358;25497.176249005493;24307.225958044157;22927.984004024416;20060.960496415355;19429.468998565786;18690.75618306346;17938.84256796021;17553.197387533175;18559.3554927106;17793.834339522706;17808.85027544673;17497.27718327266;16862.57920014921;17356.01292572518;16999.415944053068;16201.87516481663;16165.812478815684;14677.699518043482;14120.29807047848;13680.171531823897;12393.839673161494;11501.911180686608;10648.951517640502;9508.058083249607;8900.278825418489;7266.8943975632;5978.118386161308;4314.937847475997;2791.0597594692977;2016.9288478857995;1888.6130666363;1436.753987452199;1393.7224174302999;987.3501844462002;832.3836480992996;21494.811139237634;57452.03031369512;146109.43467005377;259140.2697342919;293416.22501525213;251901.77453410282;540118.6719655186;660466.5107680187;32593.96177086927;143017.71280671662;64556.19170502262;690190.0097696949;1299741.8520878581;930357.8760523028;106501.55286085632;159237.76926185196;;540118.6719655186;493883.8579996465;555290.3373655821;563929.268451749;456694.88578718406;261213.7929185237;392971.443617157;845.2219783264004;2198790.940408992;15740.342320884412;282.7794573831;136.6479641877;2841.1820227442004;1533.7883953828998;3562.4575970839037;1135.855698291899;2465.7244175117016;359.50468948910003;2405.2831897617007;830729.3253456593;1399370.40279451;1077416.264537076;1152683.4636031042;614.3521527273;409.0084922954001;221.15111752980002;122.365978168;74.11520626929999;35.7652834223;30.015221575600002;15.2785288133;7.8568186509;15.6513906018;3.4766279392;;;;;;;;;;;;Centre-Val de Loire
