;index;ANS;REG_TRA_18;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;Agriculteurs;Artisans-commerçants-chefs d'entreprise;Cadres et professions intellectuelles supérieures;Professions intermédiaires;Employés;Ouvriers;Anciens actifs_x;Inactifs et chômeurs n'ayant jamais travaillé;Agriculture;Industrie;BTP;Tertiaire;Inactifs ou chômeurs;Actifs ayant un emploi;Chômeurs;Étudiants ou élèves;Militaires du contingent;Anciens actifs_y;Autres inactifs;Personnes de moins de 15 ans (17 ans pour le RP 1975) ou étudiants - élèves;Aucun diplôme ou au mieux BEPC - brevet des collèges ou DNB;CAP - BEP;Baccalauréat (général - techno - pro);Diplôme d'études supérieures;Autres nationalités;Français de naissance;Français par acquisition;Espagnols;Italiens;Portugais;Autres nationalités d'Europe;Autres nationalités d'Afrique;Algériens;Marocains;Tunisiens;Turcs;Marié;Non marié;Homme;Femme;99;100;101;102;103;104;105;106;107;108;109;110;111;112;113;114;115;116;117;118;119;120;REGION
20;6;1982;52;;;;;;;;;;;;;;;80.0;1280.0;6416.0;11620.0;16300.0;17876.0;23224.0;28268.0;31188.0;32264.0;33172.0;33816.0;33788.0;34956.0;34240.0;35352.0;35592.0;36476.0;36224.0;36788.0;37176.0;34872.0;24640.0;23056.0;23772.0;22444.0;19840.0;19284.0;23096.0;22876.0;23336.0;23240.0;23776.0;24460.0;24180.0;24160.0;24196.0;23664.0;22452.0;22620.0;22464.0;20092.0;18528.0;17440.0;16440.0;14624.0;9208.0;7684.0;4068.0;2520.0;1800.0;792.0;708.0;1116.0;1024.0;820.0;632.0;608.0;444.0;412.0;376.0;352.0;196.0;176.0;148.0;120.0;108.0;76.0;48.0;60.0;40.0;36.0;32.0;24.0;24.0;16.0;16.0;;;;;;8.0;;;147124.0;95112.0;67000.0;176896.0;260040.0;403168.0;;;169372.0;301832.0;103328.0;574808.0;;1149340.0;;;;;;80.0;643732.0;294288.0;115148.0;96092.0;1140.0;1131628.0;4696.0;672.0;408.0;4396.0;1104.0;408.0;1612.0;1900.0;668.0;708.0;842316.0;307024.0;681156.0;468184.0;;;;;;;;;;;;;;;;;;;;;;;Pays de la Loire
21;7;1982;53;;;;;;;;;;;;;;;60.0;504.0;3508.0;6528.0;10936.0;14152.0;18968.0;24472.0;26180.0;28772.0;29576.0;30092.0;29884.0;30744.0;30400.0;30580.0;30756.0;31320.0;33188.0;33108.0;32800.0;30912.0;22356.0;20732.0;21132.0;19668.0;16820.0;17312.0;22208.0;21564.0;22096.0;22440.0;21304.0;21904.0;21816.0;23040.0;22356.0;22752.0;21380.0;20740.0;20564.0;18836.0;18004.0;16864.0;15800.0;14824.0;10768.0;8504.0;4708.0;3000.0;2228.0;1036.0;824.0;1368.0;1016.0;892.0;736.0;668.0;556.0;372.0;392.0;320.0;220.0;196.0;156.0;152.0;132.0;112.0;80.0;56.0;24.0;48.0;40.0;32.0;24.0;8.0;16.0;12.0;8.0;;12.0;;4.0;;;164700.0;100004.0;64192.0;159388.0;231308.0;313080.0;;;184136.0;195140.0;97292.0;556104.0;;1032672.0;;;;;;60.0;572160.0;248756.0;108840.0;102856.0;636.0;1022920.0;3008.0;448.0;340.0;1968.0;972.0;268.0;612.0;816.0;256.0;428.0;741488.0;291184.0;613448.0;419224.0;;;;;;;;;;;;;;;;;;;;;;;Bretagne
22;8;1982;75;;;;;;;;;;;;;;;448.0;2084.0;9100.0;15252.0;21520.0;24544.0;30160.0;39876.0;43452.0;46500.0;48964.0;50092.0;51344.0;53648.0;52812.0;55184.0;56128.0;57240.0;57784.0;58808.0;58396.0;56260.0;41428.0;40788.0;42256.0;39012.0;35352.0;31944.0;39384.0;38028.0;38356.0;39800.0;40128.0;41944.0;41220.0;42168.0;41684.0;42524.0;41220.0;39480.0;39476.0;36908.0;35208.0;32880.0;31348.0;29132.0;20564.0;16324.0;9676.0;6000.0;4384.0;2152.0;1812.0;2788.0;2272.0;2012.0;1680.0;1476.0;1232.0;1144.0;784.0;756.0;620.0;568.0;480.0;368.0;400.0;256.0;212.0;172.0;104.0;116.0;108.0;80.0;64.0;60.0;32.0;8.0;20.0;12.0;12.0;4.0;4.0;4.0;;237804.0;190744.0;118328.0;287948.0;453356.0;601848.0;;;287448.0;400484.0;172072.0;1030024.0;;1890028.0;;;;;;448.0;1066616.0;447344.0;200096.0;175524.0;1728.0;1802844.0;34912.0;10820.0;3056.0;21672.0;3596.0;816.0;3048.0;5840.0;712.0;984.0;1349320.0;540708.0;1154456.0;735572.0;;;;;;;;4.0;;;;;;;;;;;;;;;Nouvelle-Aquitaine
23;9;1982;76;;;;;;;;;;;;;;;208.0;796.0;5388.0;9820.0;15244.0;17576.0;23716.0;30844.0;33896.0;36452.0;37504.0;39460.0;39652.0;40036.0;41132.0;43176.0;43984.0;44696.0;45716.0;46200.0;47136.0;45688.0;36316.0;34820.0;35964.0;33980.0;31540.0;27116.0;31676.0;31684.0;31444.0;32500.0;32256.0;32528.0;33812.0;33612.0;33808.0;34868.0;32648.0;31336.0;31088.0;28804.0;27524.0;25524.0;24392.0;22900.0;16536.0;13432.0;7580.0;4676.0;3632.0;1752.0;1720.0;2480.0;2008.0;1848.0;1424.0;1336.0;1180.0;940.0;848.0;796.0;608.0;520.0;476.0;324.0;272.0;216.0;188.0;120.0;136.0;96.0;148.0;40.0;64.0;60.0;20.0;24.0;16.0;;12.0;4.0;;8.0;4.0;176432.0;166544.0;111396.0;251764.0;368148.0;431732.0;;;214976.0;271344.0;146224.0;873472.0;;1506016.0;;;;;;208.0;853808.0;299736.0;182168.0;170096.0;2264.0;1366124.0;70252.0;21096.0;5460.0;12904.0;5588.0;548.0;8480.0;11160.0;1540.0;600.0;1062824.0;443192.0;948536.0;557480.0;4.0;8.0;;;;;;;;;;;;;;;;;;;;;Occitanie
24;10;1982;84;;;;;;;;;;;;;;;124.0;1128.0;8672.0;18040.0;30580.0;34576.0;44420.0;56960.0;63420.0;65756.0;69216.0;70548.0;71540.0;71540.0;71776.0;73644.0;74124.0;76292.0;77844.0;79532.0;80488.0;78228.0;64108.0;62208.0;60856.0;58316.0;54804.0;48752.0;55532.0;52976.0;54012.0;53204.0;53516.0;54516.0;55060.0;55424.0;54808.0;54916.0;52440.0;50668.0;48732.0;45928.0;41540.0;38620.0;35576.0;32284.0;21912.0;17060.0;10440.0;6396.0;5180.0;2316.0;2100.0;3212.0;2828.0;2300.0;1884.0;1892.0;1408.0;1380.0;1124.0;964.0;744.0;672.0;500.0;468.0;376.0;320.0;216.0;176.0;140.0;76.0;112.0;132.0;72.0;88.0;44.0;44.0;12.0;20.0;12.0;12.0;4.0;;;182136.0;247976.0;189308.0;455276.0;587604.0;881584.0;;;199212.0;767536.0;218868.0;1358268.0;;2543884.0;;;;;;124.0;1402604.0;565780.0;293440.0;281936.0;5072.0;2284624.0;77800.0;16580.0;29320.0;44592.0;9400.0;2072.0;42932.0;12744.0;11012.0;7736.0;1768932.0;774952.0;1551480.0;992404.0;4.0;;;;;;;;;;;;;;;;;;;;;;Auvergne-Rhône-Alpes
25;11;1982;93;;;;;;;;;;;;;;;192.0;816.0;5308.0;9484.0;14176.0;16716.0;22344.0;27856.0;31660.0;33624.0;36052.0;35464.0;37328.0;37872.0;38272.0;39964.0;39688.0;42116.0;42680.0;42728.0;44492.0;43440.0;37100.0;36028.0;36640.0;35760.0;32252.0;30420.0;31772.0;30928.0;30184.0;30100.0;30544.0;30512.0;29992.0;31004.0;29856.0;30316.0;28080.0;27636.0;26524.0;24028.0;23104.0;20916.0;19400.0;17436.0;13636.0;11088.0;6968.0;4484.0;3748.0;2004.0;1568.0;1960.0;1648.0;1324.0;1256.0;956.0;856.0;748.0;652.0;600.0;440.0;468.0;368.0;324.0;292.0;168.0;108.0;108.0;136.0;144.0;100.0;72.0;40.0;60.0;24.0;16.0;4.0;4.0;;12.0;;4.0;8.0;50648.0;155068.0;123036.0;258748.0;408004.0;403708.0;;;73768.0;230436.0;146968.0;948040.0;;1399212.0;;;;;;192.0;787936.0;259956.0;181300.0;169828.0;2992.0;1220248.0;70972.0;10380.0;15940.0;6028.0;8596.0;2228.0;31596.0;14080.0;15500.0;652.0;966916.0;432296.0;891540.0;507672.0;4.0;;8.0;;;;;;;;;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
26;12;1982;94;;;;;;;;;;;;;;;16.0;68.0;260.0;444.0;748.0;848.0;1152.0;1680.0;1704.0;2032.0;2004.0;2208.0;2272.0;2288.0;2228.0;2616.0;2448.0;2500.0;2592.0;2688.0;2372.0;2412.0;2020.0;2108.0;1944.0;2172.0;1960.0;2108.0;1936.0;1948.0;1772.0;1664.0;1788.0;1572.0;1588.0;1536.0;1452.0;1628.0;1292.0;1236.0;1400.0;1128.0;1048.0;972.0;912.0;856.0;560.0;588.0;288.0;244.0;192.0;120.0;120.0;100.0;120.0;96.0;92.0;80.0;52.0;40.0;44.0;32.0;44.0;48.0;16.0;24.0;40.0;12.0;16.0;;16.0;;4.0;4.0;12.0;8.0;;;;4.0;;;;;;5264.0;10816.0;4512.0;10720.0;22740.0;24584.0;;;10540.0;5752.0;12252.0;50092.0;;78636.0;;;;;;16.0;55752.0;7436.0;9160.0;6272.0;460.0;61192.0;2220.0;296.0;1648.0;1284.0;1240.0;76.0;420.0;8600.0;1168.0;32.0;52512.0;26124.0;57916.0;20720.0;;;;;;;;;;;;;;;;;;;;;;;Corse
27;13;1982;FF;777016.0;775268.0;747136.0;718972.0;728488.0;710092.0;731816.0;784436.0;833624.0;868140.0;877328.0;861452.0;839352.0;838696.0;842132.0;845768.0;790572.0;729532.0;638276.0;561112.0;479812.0;367812.0;315096.0;265108.0;235612.0;222064.0;214552.0;210276.0;206176.0;208600.0;205012.0;209768.0;208668.0;205580.0;203336.0;196084.0;156944.0;148992.0;148632.0;141644.0;129888.0;131932.0;150640.0;150788.0;154172.0;158968.0;164152.0;173224.0;175672.0;187828.0;197564.0;208136.0;204700.0;212400.0;220340.0;248564.0;273056.0;285948.0;304052.0;323212.0;425020.0;463184.0;340824.0;264984.0;244780.0;245452.0;267276.0;449624.0;447824.0;450828.0;419504.0;419480.0;411008.0;397960.0;374616.0;357348.0;337396.0;320036.0;297608.0;281156.0;255796.0;224696.0;197024.0;169796.0;147560.0;127936.0;102468.0;85840.0;72108.0;56236.0;45920.0;33928.0;27316.0;19904.0;13796.0;9424.0;6524.0;4188.0;2728.0;4476.0;15880.0;43388.0;167692.0;774204.0;814792.0;7402180.0;23705864.0;320.0;48592.0;11388.0;44348.0;32823828.0;104648.0;2079392.0;4274204.0;253460.0;7402180.0;18814592.0;15518340.0;14411908.0;1461580.0;925640.0;611008.0;156392.0;29694092.0;856536.0;201428.0;210140.0;406280.0;229028.0;109516.0;553644.0;296360.0;127152.0;87908.0;10898040.0;22030436.0;13559116.0;19369360.0;2072.0;1372.0;628.0;316.0;284.0;184.0;96.0;64.0;64.0;44.0;28.0;16.0;;;;;;;;;;;faute de frappe
28;0;1975;11;;;;;;;;;;;;;;;;;17595.0;38575.0;63460.0;76070.0;81905.0;109295.0;123620.0;132560.0;148780.0;156590.0;162495.0;168760.0;161825.0;125155.0;121725.0;118300.0;112415.0;99650.0;101390.0;106215.0;103535.0;105215.0;106945.0;104445.0;105400.0;105980.0;108895.0;108355.0;108660.0;104445.0;102545.0;100885.0;100370.0;99105.0;94080.0;91900.0;89620.0;91670.0;90930.0;61230.0;47860.0;41220.0;36480.0;36520.0;52025.0;45875.0;42855.0;35035.0;32420.0;16925.0;12330.0;9805.0;8495.0;7740.0;6310.0;5400.0;4470.0;3880.0;3225.0;2595.0;2220.0;1945.0;1730.0;1255.0;1130.0;870.0;795.0;615.0;460.0;375.0;295.0;190.0;155.0;95.0;135.0;85.0;65.0;55.0;30.0;25.0;15.0;;;18505.0;293105.0;565820.0;923960.0;1558390.0;1314815.0;;;41870.0;1314480.0;377940.0;2940305.0;;4674595.0;;;;;;17595.0;2684640.0;825815.0;535750.0;610795.0;18645.0;3941355.0;158995.0;65925.0;42205.0;164985.0;56910.0;25485.0;120310.0;47665.0;26535.0;5580.0;3224210.0;1450385.0;2757010.0;1917585.0;;;;;;;;;;;;;;;;;;;;;;;Île-de-France
29;1;1975;24;;;;;;;;;;;;;;;;;7980.0;14090.0;18690.0;19250.0;18480.0;23400.0;25180.0;25975.0;26555.0;26905.0;27110.0;26485.0;26315.0;19925.0;18755.0;18665.0;16985.0;15780.0;16015.0;17970.0;17480.0;17570.0;17895.0;18215.0;18635.0;18950.0;19205.0;18885.0;19360.0;19080.0;19110.0;18825.0;18155.0;18080.0;17330.0;17875.0;17185.0;17680.0;18050.0;10550.0;8240.0;7260.0;6625.0;6825.0;10405.0;9555.0;8930.0;7300.0;6710.0;3100.0;2410.0;1680.0;1455.0;1290.0;1065.0;795.0;705.0;665.0;575.0;415.0;335.0;310.0;260.0;235.0;140.0;130.0;65.0;110.0;55.0;45.0;65.0;45.0;45.0;15.0;30.0;20.0;20.0;5.0;;10.0;;;5.0;86005.0;72175.0;42680.0;115335.0;198015.0;342380.0;;;117155.0;261045.0;83010.0;395380.0;;856590.0;;;;;;7980.0;558595.0;172975.0;66355.0;50685.0;500.0;802685.0;11405.0;4795.0;1435.0;20860.0;3790.0;590.0;3890.0;4000.0;1185.0;1455.0;613080.0;243510.0;532440.0;324150.0;5.0;10.0;;;;;;;;;;;;;;;;;;;;;Centre-Val de Loire
30;2;1975;27;;;;;;;;;;;;;;;;;8210.0;16070.0;22300.0;23620.0;22660.0;28900.0;30140.0;31155.0;31800.0;32880.0;34040.0;32525.0;31355.0;24365.0;22680.0;21955.0;21720.0;19115.0;19675.0;21605.0;21880.0;21895.0;21460.0;21570.0;22405.0;22990.0;23435.0;23420.0;24205.0;22405.0;22780.0;22475.0;22580.0;22285.0;21095.0;20790.0;21175.0;21385.0;20525.0;12795.0;9910.0;8585.0;7850.0;7920.0;11795.0;10065.0;9290.0;7515.0;7230.0;3435.0;2370.0;2045.0;1710.0;1590.0;1185.0;870.0;915.0;705.0;670.0;510.0;465.0;305.0;255.0;270.0;190.0;130.0;180.0;85.0;95.0;90.0;35.0;50.0;20.0;15.0;30.0;10.0;;10.0;5.0;;5.0;;;101100.0;85220.0;51640.0;144705.0;221080.0;424985.0;;;119570.0;369020.0;84985.0;455155.0;;1028730.0;;;;;;8210.0;660955.0;208630.0;84660.0;66275.0;455.0;934455.0;21705.0;5995.0;9995.0;21360.0;9105.0;470.0;11025.0;8630.0;1755.0;3780.0;718285.0;310445.0;662510.0;366220.0;;;;;;;;;;;;;;;;;;;;;;;Bourgogne-Franche-Comté
31;3;1975;28;;;;;;;;;;;;;;;;;11860.0;22095.0;28670.0;28685.0;26975.0;34540.0;35500.0;36560.0;37510.0;37500.0;37775.0;36625.0;36140.0;26025.0;25310.0;24380.0;21900.0;20460.0;20615.0;23530.0;23455.0;24355.0;24875.0;24770.0;25890.0;25160.0;25470.0;25945.0;26505.0;25050.0;25195.0;25340.0;25505.0;25350.0;24155.0;23905.0;23285.0;24190.0;24530.0;15525.0;11585.0;10040.0;8715.0;8805.0;12930.0;12050.0;10890.0;9510.0;8320.0;4765.0;3450.0;2590.0;2375.0;1930.0;1745.0;1395.0;1195.0;1045.0;895.0;735.0;500.0;475.0;360.0;330.0;220.0;235.0;160.0;115.0;115.0;95.0;70.0;60.0;25.0;25.0;15.0;10.0;10.0;20.0;;;;;;139345.0;93645.0;57925.0;155560.0;261165.0;471275.0;;;173220.0;362835.0;98260.0;544600.0;;1178915.0;;;;;;11860.0;796800.0;218315.0;84015.0;67925.0;535.0;1138160.0;11405.0;2095.0;1960.0;7340.0;3635.0;2380.0;5850.0;3045.0;1195.0;1315.0;835130.0;343785.0;729415.0;449500.0;;;;;;;;;;;;;;;;;;;;;;;Normandie
32;4;1975;32;;;;;;;;;;;;;;;;;18805.0;39270.0;52210.0;53625.0;51710.0;64590.0;68650.0;68210.0;70000.0;70890.0;68460.0;67410.0;65510.0;47245.0;43930.0;41515.0;38545.0;31050.0;36360.0;41460.0;41135.0;41320.0;41280.0;41065.0;43530.0;42525.0;43945.0;44745.0;45640.0;43560.0;43255.0;42470.0;42155.0;40850.0;39290.0;37795.0;37495.0;38265.0;38360.0;22265.0;14150.0;12105.0;10770.0;11460.0;17895.0;15440.0;14260.0;11490.0;9770.0;4705.0;3500.0;2880.0;2495.0;2020.0;1570.0;1580.0;1295.0;1205.0;995.0;820.0;680.0;535.0;465.0;330.0;405.0;230.0;230.0;195.0;120.0;120.0;75.0;80.0;50.0;50.0;20.0;10.0;55.0;20.0;5.0;;;;;103500.0;156885.0;103140.0;288585.0;442515.0;899845.0;;;144425.0;794390.0;148620.0;907035.0;;1994470.0;;;;;;18805.0;1302090.0;382155.0;167580.0;123840.0;860.0;1836090.0;52085.0;6030.0;13670.0;22015.0;18005.0;2925.0;23865.0;15725.0;1910.0;1290.0;1418820.0;575650.0;1311500.0;682970.0;;;;;;;;;;;;;;;;;;;;;;;Hauts-de-France
33;5;1975;44;;;;;;;;;;;;;;;;;21645.0;38270.0;50115.0;50070.0;48175.0;60820.0;62470.0;63915.0;66915.0;66825.0;65660.0;63665.0;61620.0;44155.0;42910.0;42500.0;41680.0;38690.0;37825.0;43015.0;41770.0;42590.0;41555.0;41335.0;42680.0;42305.0;44040.0;44775.0;45685.0;43015.0;43415.0;42460.0;40470.0;40565.0;37155.0;36440.0;34600.0;36365.0;35240.0;22355.0;14290.0;13135.0;12690.0;13225.0;16830.0;14875.0;13880.0;10925.0;9860.0;4940.0;3725.0;3235.0;2680.0;2360.0;1930.0;1575.0;1395.0;1195.0;955.0;795.0;525.0;490.0;410.0;395.0;230.0;335.0;200.0;225.0;110.0;110.0;80.0;70.0;35.0;40.0;15.0;35.0;25.0;30.0;10.0;15.0;;;;109650.0;124410.0;117540.0;294505.0;465730.0;845800.0;;;136935.0;728675.0;166860.0;925165.0;;1957635.0;;;;;;21645.0;1160065.0;464120.0;175295.0;136510.0;1000.0;1734715.0;61020.0;12745.0;36365.0;28445.0;20585.0;1930.0;37475.0;12470.0;3305.0;7580.0;1345585.0;612050.0;1294995.0;662640.0;;;;;;;;;;;;;;;;;;;;;;;Grand Est
34;6;1975;52;;;;;;;;;;;;;;;;;11380.0;19495.0;25740.0;26545.0;24875.0;32350.0;33835.0;34515.0;33575.0;35290.0;34670.0;34665.0;32150.0;22870.0;21805.0;22365.0;20870.0;18755.0;18645.0;21900.0;22660.0;22185.0;22545.0;23390.0;23570.0;23175.0;24760.0;24810.0;25090.0;23660.0;24020.0;24595.0;23245.0;24130.0;22940.0;23685.0;22615.0;22265.0;23160.0;13970.0;10255.0;8420.0;7445.0;8160.0;12155.0;10660.0;9500.0;7535.0;6810.0;3085.0;2340.0;2085.0;1620.0;1395.0;1255.0;980.0;920.0;880.0;690.0;685.0;415.0;535.0;430.0;300.0;240.0;285.0;225.0;220.0;165.0;130.0;100.0;95.0;65.0;65.0;40.0;35.0;20.0;20.0;10.0;;5.0;5.0;;170125.0;87800.0;49070.0;145940.0;231230.0;402885.0;;;203880.0;303375.0;103910.0;475885.0;;1087050.0;;;;;;11380.0;695645.0;233810.0;82880.0;63335.0;265.0;1069920.0;4125.0;1065.0;625.0;4065.0;1355.0;295.0;1830.0;1760.0;800.0;945.0;773260.0;313790.0;666995.0;420055.0;;;5.0;;;;;;;;;;;;;;;;;;;;Pays de la Loire
35;7;1975;53;;;;;;;;;;;;;;;;;6435.0;12245.0;17835.0;20320.0;21300.0;26930.0;28525.0;28635.0;30435.0;30165.0;30540.0;30045.0;28130.0;19785.0;19130.0;19385.0;18260.0;15425.0;15765.0;20070.0;20185.0;20280.0;21175.0;20925.0;21675.0;21315.0;23380.0;22845.0;23955.0;22615.0;23435.0;23685.0;22755.0;23325.0;23250.0;22855.0;22275.0;22075.0;21850.0;13425.0;10550.0;8490.0;7245.0;8170.0;11765.0;9950.0;9090.0;7630.0;6595.0;3760.0;2380.0;2010.0;1785.0;1620.0;1225.0;1170.0;1030.0;850.0;755.0;455.0;515.0;335.0;315.0;255.0;210.0;170.0;195.0;90.0;90.0;85.0;35.0;50.0;55.0;40.0;25.0;15.0;5.0;15.0;;5.0;5.0;5.0;5.0;195975.0;90630.0;49320.0;125275.0;197365.0;317120.0;;;228250.0;181490.0;102355.0;463590.0;;975685.0;;;;;;6435.0;641335.0;188985.0;76075.0;62855.0;300.0;967285.0;2540.0;640.0;365.0;1640.0;680.0;205.0;635.0;840.0;320.0;235.0;678170.0;297515.0;601995.0;373690.0;;;;;;;;;;;;;;;;;;;;;;;Bretagne
36;8;1975;75;;;;;;;;;;;;;;;;;12905.0;23755.0;32505.0;36410.0;35525.0;45610.0;50915.0;50675.0;53455.0;52560.0;53935.0;53090.0;51795.0;38390.0;37580.0;38845.0;35435.0;32655.0;30495.0;36375.0;36150.0;35995.0;38265.0;38910.0;40365.0;40885.0;42995.0;43035.0;43745.0;42185.0;43065.0;42710.0;42625.0;43685.0;41660.0;42920.0;41525.0;43600.0;43430.0;26795.0;19900.0;17170.0;15040.0;17265.0;24080.0;20545.0;18860.0;16230.0;15025.0;7645.0;5590.0;4525.0;4055.0;3200.0;2740.0;2380.0;2140.0;1820.0;1480.0;1155.0;955.0;995.0;820.0;535.0;455.0;435.0;285.0;290.0;145.0;205.0;135.0;130.0;95.0;60.0;50.0;40.0;20.0;50.0;;10.0;15.0;10.0;;276240.0;183920.0;97175.0;238025.0;410530.0;618145.0;;;345595.0;417560.0;178640.0;882240.0;;1824035.0;;;;;;12905.0;1176010.0;358120.0;153875.0;123125.0;880.0;1728275.0;36765.0;16560.0;5865.0;20020.0;4160.0;900.0;3875.0;4825.0;740.0;1170.0;1294005.0;530030.0;1175260.0;648775.0;;;;;;;;;;;;;;;;;;;;;;;Nouvelle-Aquitaine
37;9;1975;76;;;;;;;;;;;;;;;;;7045.0;13730.0;20355.0;23080.0;25015.0;33375.0;36095.0;37570.0;39985.0;39905.0;41325.0;40845.0;40220.0;31615.0;30860.0;31645.0;30145.0;27875.0;25495.0;28265.0;28990.0;29640.0;30435.0;31310.0;32450.0;32095.0;34295.0;33895.0;35375.0;34075.0;34345.0;33845.0;33450.0;33550.0;33340.0;32760.0;33325.0;33975.0;33540.0;21680.0;15650.0;13340.0;12110.0;13635.0;18240.0;16280.0;14635.0;12095.0;11415.0;6420.0;4690.0;3765.0;3445.0;2965.0;2565.0;2200.0;1915.0;1665.0;1280.0;1125.0;935.0;855.0;695.0;510.0;525.0;435.0;340.0;280.0;220.0;155.0;170.0;105.0;100.0;70.0;50.0;20.0;30.0;30.0;10.0;25.0;5.0;5.0;5.0;194010.0;153950.0;89100.0;198255.0;325820.0;454710.0;;;254410.0;283175.0;148395.0;729865.0;;1415845.0;;;;;;7045.0;917375.0;238760.0;130220.0;122445.0;835.0;1253785.0;74620.0;36160.0;10230.0;12150.0;4560.0;815.0;9650.0;11260.0;1350.0;430.0;1002150.0;413695.0;950995.0;464850.0;5.0;5.0;10.0;;;;;;;;;;;;;;;;;;;;Occitanie
38;10;1975;84;;;;;;;;;;;;;;;;;13920.0;29535.0;43210.0;48495.0;49810.0;62810.0;66950.0;69315.0;74925.0;75625.0;76920.0;77780.0;75430.0;62725.0;60270.0;57940.0;55890.0;52385.0;47555.0;53380.0;51470.0;52980.0;52395.0;53340.0;53860.0;55010.0;55820.0;57165.0;58405.0;56350.0;56655.0;55155.0;54975.0;54395.0;51935.0;51200.0;51835.0;52020.0;50730.0;31275.0;24135.0;20920.0;19230.0;19840.0;28340.0;25740.0;22770.0;18880.0;16835.0;9210.0;6710.0;5355.0;4890.0;3895.0;3220.0;2835.0;2495.0;2160.0;1965.0;1410.0;1120.0;1060.0;890.0;785.0;545.0;475.0;395.0;305.0;245.0;235.0;200.0;105.0;80.0;100.0;50.0;30.0;35.0;15.0;10.0;40.0;5.0;15.0;;206530.0;226805.0;152155.0;379140.0;558300.0;936495.0;;;236975.0;848520.0;224685.0;1149245.0;;2459425.0;;;;;;13920.0;1547540.0;471720.0;230300.0;195945.0;2295.0;2172385.0;78095.0;25910.0;40290.0;43225.0;12660.0;2090.0;51950.0;11305.0;12995.0;6225.0;1698240.0;761185.0;1574440.0;884985.0;10.0;;;;;;;;;;;;;;;;;;;;;;Auvergne-Rhône-Alpes
39;11;1975;93;;;;;;;;;;;;;;;;;6645.0;12775.0;18585.0;21355.0;23560.0;30105.0;32635.0;33920.0;35925.0;36380.0;38630.0;39730.0;39785.0;32970.0;33475.0;33355.0;32265.0;29785.0;28250.0;29475.0;29120.0;28550.0;28895.0;29255.0;30610.0;30260.0;31180.0;31240.0;32145.0;30155.0;30505.0;30350.0;30585.0;29520.0;28140.0;28665.0;27160.0;28480.0;29170.0;18840.0;13835.0;12645.0;11595.0;12605.0;15760.0;14225.0;12645.0;11460.0;10205.0;5610.0;4565.0;3360.0;2875.0;2435.0;2145.0;1770.0;1550.0;1290.0;1270.0;975.0;680.0;630.0;455.0;410.0;245.0;295.0;180.0;180.0;165.0;145.0;60.0;115.0;60.0;40.0;45.0;30.0;15.0;20.0;5.0;5.0;15.0;;;58500.0;144365.0;102640.0;213110.0;364585.0;435850.0;;;88745.0;251565.0;165125.0;813615.0;;1319050.0;;;;;;6645.0;828040.0;219065.0;136550.0;128750.0;2000.0;1115485.0;82185.0;17205.0;23310.0;4965.0;8750.0;1340.0;37365.0;11670.0;14280.0;495.0;921525.0;397525.0;886715.0;432335.0;5.0;;;;;;;;;;;;;;;;;;;;;;Provence-Alpes-Côte d'Azur
40;12;1975;94;;;;;;;;;;;;;;;;;190.0;375.0;760.0;710.0;915.0;1680.0;2000.0;1845.0;2395.0;2380.0;2750.0;2245.0;2535.0;2050.0;2215.0;2240.0;2040.0;1800.0;2065.0;2205.0;1800.0;1755.0;2010.0;2070.0;1740.0;1995.0;2095.0;2105.0;1880.0;1340.0;1780.0;1540.0;1710.0;1285.0;1455.0;1385.0;1315.0;1350.0;1150.0;945.0;745.0;680.0;820.0;835.0;1130.0;700.0;740.0;615.0;515.0;400.0;345.0;210.0;70.0;190.0;115.0;45.0;75.0;95.0;30.0;45.0;30.0;20.0;5.0;25.0;25.0;25.0;;;20.0;20.0;;5.0;;;;;;;20.0;;;;;7175.0;8620.0;3880.0;8655.0;18670.0;29695.0;;;17250.0;5065.0;13830.0;40550.0;;76695.0;;;;;;190.0;61250.0;4815.0;6055.0;4385.0;355.0;54005.0;2240.0;800.0;2385.0;410.0;1930.0;10.0;620.0;12630.0;1290.0;20.0;49980.0;26715.0;62440.0;14255.0;;;;;;;;;;;;;;;;;;;;;;;Corse
